pktArtWert#pktArtText#oid#pktKnng#east#north#markeWert#markeText#relHoehe#gebArtWert#gebArtText#gStWert#gStText
11003#Grenzpunkt#DEBYvAAAAAAAAaEm#20715219-8282#566078.350#5494782.450#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaFy#20715213-9463#565593.020#5495177.890#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaFz#20715213-9008#565590.530#5495249.830#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaFu#20715213-9393#565572.190#5495175.600#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaGV#20715221-7601#565013.600#5494245.460#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaH7#20715213-9433#565554.470#5495188.620#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaFv#20715211-8520#564869.630#5495385.530#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaGW#20715213-9367#565571.450#5495190.620#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaH6#20715213-9408#565558.270#5495168.020#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaGb#20715213-9014#565619.460#5495231.650#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaGJ#20715208-9279#565700.180#5495618.190#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaFj#20715213-8218#565587.250#5495485.300#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaFg#20715213-9354#565562.980#5495207.310#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaGI#20715213-9386#565672.980#5495186.710#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaGF#20715213-6222#565606.570#5495279.130#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaGE#20715207-8499#565312.820#5495606.240#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaFq#20715213-8222#565564.950#5495486.740#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaGR#20715213-9006#565572.500#5495246.630#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaH1#20715213-9414#565543.710#5495173.560#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaH2#20715213-8997#565570.480#5495275.920#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaGN#20715213-3089#565635.400#5495297.750#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaGM#20715213-8220#565576.370#5495486.570#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaCv#20715212-8016#565435.390#5495332.310#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDW#20715223-7307#565789.160#5494628.570#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaCw#20715214-8449#566134.430#5495203.240#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDU#20705202-9600#565149.500#5494095.380#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaE6#20715212-6309#565452.570#5495315.960#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDV#20715211-9027#564744.270#5495366.440#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaE7#20715213-3065#565618.420#5495252.420#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaCr#20715214-8448#566126.600#5495206.400#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaE2#20715212-8376#565466.560#5495177.090#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaEA#20715212-9054#565149.480#5495100.400#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDG##565343.700#5495456.430#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDH#20715213-8966#565557.580#5495371.100#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDA##565313.030#5495601.240#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDB#20715213-9506#565607.980#5495371.760#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDO#20715211-8519#564870.540#5495380.590#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDP#20715213-9160#565586.710#5495382.310#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaCl#20725223-7398#565251.880#5496372.530#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDN#20705207-9634#565258.350#5493362.470#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaCj#20705207-9652#565131.570#5493565.350#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaCk#20715212-9448#565445.120#5495315.930#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDI#20715213-8182#565589.050#5495410.160#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaEX#20705202-9656#565096.960#5493879.420#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDx#20705207-8610#565119.530#5493560.940#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDu#20715213-8965#565558.410#5495377.620#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaF7#20715111-6889#567275.150#5495387.980#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaET#20715213-8988#565607.360#5495369.650#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDt#20715216-9099#564894.220#5494621.060#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaF6#20715213-9390#565574.810#5495176.200#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDq#20715213-8990#565622.310#5495418.150#9600#Abmarkung zeitweilig ausgesetzt####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaER#20705202-9648#565077.070#5494083.000#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaF3#20715213-9007#565578.380#5495248.470#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaES#20715212-9447#565442.900#5495313.900#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDy#20705202-9658#565081.460#5494079.190#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaEH#20705207-8609#565069.900#5493462.350#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDh#20705207-8648#565336.720#5493543.860#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaEI#20715213-8191#565559.050#5495414.420#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDe#20715213-9464#565619.730#5495180.370#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaED#20705202-9604#565234.730#5494093.770#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDd#20715212-9440#565434.560#5495315.280#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaEE#20715213-5367#565559.970#5495447.750#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDb#20715208-8592#565742.440#5495727.280#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaF2#20715213-9413#565543.600#5495175.060#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDp#20705207-9643#565076.000#5493458.980#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDm#20705202-9669#565242.820#5493849.190#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaEN#20715218-7306#565811.600#5494637.870#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaEL#20705207-9637#565241.220#5493384.350#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaEM#20715212-8513#565025.910#5495409.160#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaDi#20715213-9416#565552.420#5495173.730#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaBU##565314.280#5495571.290#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAu#20715213-9277#565677.500#5495542.810#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaC4#20715213-9275#565603.280#5495481.580#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaC2#20705202-8711#565105.390#5493793.120#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAq#20715212-8021#565443.390#5495360.790#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaBZ#20715213-9278#565684.120#5495560.420#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaC9#20705207-9608#565314.720#5493536.530#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAd#20715242-3#565256.840#5495179.140#1110#Stein, Grenzstein####3300#S<=500cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAm##565333.410#5495592.100#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAi#20715213-9366#565569.180#5495192.210#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaBH#20715213-8038#565471.850#5495320.860#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaBt#20715212-6335#565464.750#5495313.630#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaD6#20715213-8989#565617.920#5495405.670#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaBo#20715111-6897#566941.260#5495454.460#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaD1#20715222-7615#565264.690#5494212.380#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaD2#20715222-7542#565281.880#5494254.510#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaBw#20715212-9152#565443.190#5495330.030#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaD9#20715221-9095#564969.740#5494272.260#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaBe#20715212-9151#565442.780#5495332.560#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaCC#20715212-8380#565443.020#5495176.560#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaBj#20715212-8206#565409.300#5495459.960#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaCH##565333.880#5495582.110#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaB6#20715111-6878#566953.650#5495337.990#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaB3#20715111-6879#566958.070#5495334.090#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAQ#20715212-8019#565443.120#5495348.590#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaB0#20715212-8231#565429.530#5495462.660#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAZ#20715213-8964#565477.310#5495356.840#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaB9#20715213-8216#565597.920#5495483.000#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAV#20715212-8511#565048.030#5495418.200#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAD#20715213-9001#565587.860#5495255.290#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAA#20715213-9364#565566.050#5495193.180#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAM#20715213-3106#565734.970#5495286.960#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAK#20715213-3073#565676.150#5495252.230#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAI#20715213-3107#565715.440#5495283.050#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaAG#20715213-3057#565671.310#5495255.070#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNb#20715213-9379#565589.670#5495186.970#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOA#20715111-6887#567226.370#5495367.520#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaMz#20715212-8562#565302.060#5495148.560#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNj#20715213-8083#565538.410#5495127.770#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOK#20715213-9372#565576.340#5495187.320#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNg#20715213-3098#565672.580#5495294.660#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOF#20715218-8927#565687.500#5494664.880#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNf#20715213-8264#565528.130#5495138.690#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOG#20715213-3094#565675.950#5495263.050#9998#Nach Quellenlage nicht zu spezifizieren####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNc#20715213-6217#565552.590#5495335.440#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOE#20715213-9362#565565.550#5495196.410#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaMp#20715218-8891#565581.430#5494845.720#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaMq#20715218-8881#565554.020#5495005.700#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNR#20715212-8393#565466.950#5495165.800#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNO#20715213-6221#565552.330#5495334.640#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaO0#20715111-6895#566926.770#5495590.670#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaMl#20715213-5354#565673.750#5495343.910#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNN#20715213-9424#565550.550#5495182.030#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNK#20715213-3103#565751.690#5495310.130#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaMk#20715213-3423#565561.420#5495213.030#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNY#20715213-3071#565639.530#5495253.290#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaMv#20715213-9357#565562.250#5495201.310#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNX##565335.770#5495455.380#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNU#20715213-5353#565672.300#5495314.350#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaO6#20715213-3074#565655.930#5495255.040#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaMu#20715213-8091#565557.230#5495167.910#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaO4#20715213-9427#565552.690#5495182.990#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNT#20715213-5383#565481.370#5495309.910#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaO5#20715213-8124#565672.200#5495193.530#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOb#20715213-3061#565642.020#5495253.570#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaPC#20715213-3060#565643.230#5495261.440#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaPA#20715212-8386#565378.150#5495158.560#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOa#20715213-8340#565677.230#5495259.460#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaPB#20715213-6113#565737.170#5495200.690#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOj#20715213-3024#565696.010#5495194.930#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaPI#20715213-3043#565641.850#5495212.370#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOi#20715213-9376#565584.270#5495187.400#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOf#20715213-8130#565671.620#5495353.110#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaPG#20715222-9114#565383.850#5494546.060#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaPH#20715213-9373#565579.290#5495187.180#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOe#20715213-9369#565573.400#5495188.030#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNq#20715213-5381#565478.650#5495293.130#9998#Nach Quellenlage nicht zu spezifizieren####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOR#20715106-7776#566905.060#5495836.240#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNr#20715213-3048#565642.030#5495235.340#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNo#20715223-7445#565957.320#5494365.520#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOQ#20715213-3055#565686.370#5495246.270#9998#Nach Quellenlage nicht zu spezifizieren####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNn#20715213-9377#565587.280#5495187.270#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaP0#20715212-8387#565407.760#5495161.290#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNk#20715213-9423#565548.280#5495181.610#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOL#20715213-5344#565572.890#5495304.230#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOM#20715213-9308#565743.460#5495200.960#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNy#20715218-8912#565624.200#5494723.090#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNz#20715213-3092#565677.930#5495294.430#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaP9#20715224-7446#566006.090#5494316.760#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNu#20715213-8082#565534.470#5495131.300#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOV#20715213-9431#565555.540#5495186.670#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaNv##565333.790#5495455.120#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaP8#20715218-8897#565596.590#5494794.160#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaP5#20715218-8921#565660.450#5494690.940#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaOU#20715213-8086#565548.640#5495124.870#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaMA#20715213-9429#565553.400#5495185.680#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaKz#20715218-8875#565557.890#5495086.230#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaLY#20715213-6214#565552.140#5495303.800#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaLg#20715223-7309#565765.830#5494615.440#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaMH#20715213-3079#565608.320#5495277.620#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaMI#20715213-5352#565672.600#5495314.340#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaLf#20715218-8874#565553.870#5495085.500#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaLc#20715213-5343#565588.590#5495315.860#1300#Bolzen/Nagel####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaMD#20715218-8902#565606.490#5494767.960#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaME#20715213-9404#565565.410#5495167.170#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaLb#20715212-9493#565455.990#5495159.020#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaLP#20715218-8920#565657.830#5494687.920#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaM1#20715223-7459#565760.770#5494614.480#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaKl#20715213-5350#565632.920#5495344.560#1400#Meißelzeichen (z. B. Kreuz, Kerbe, Anker)####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaKj#20715217-9195#565322.980#5494904.120#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaLK#20715213-9360#565563.030#5495198.410#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaKk#20715218-8900#565600.340#5494772.850#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaLL#20715223-7316#565875.530#5494480.220#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaLJ#20715213-9496#565519.370#5495170.860#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaKv#20715213-9396#565566.810#5495173.640#9500#Ohne Marke####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaLX#20715213-8088#565560.810#5495130.140#1110#Stein, Grenzstein####2100#S<=3cm
11003#Grenzpunkt#DEBYvAAAAAAAAaM9#20715217-9310#565334.460#5494809.800#1110#Stein, Grenzstein####2100#S<=3cm
